image_id,image_path,label,xmin,ymin,xmax,ymax,age,gender,confidence,source
777,images/img_00777.jpg,bottle,294,375,438,432,,,0.95,synthetic_dataset
953,images/img_00953.jpg,person,142,105,315,272,,,0.87,synthetic_dataset
583,images/img_00583.jpg,mouse,59,65,146,184,,,0.93,synthetic_dataset
357,images/img_00357.jpg,hand,3,44,54,204,,,0.95,synthetic_dataset
495,images/img_00495.jpg,person,242,264,344,296,,,0.96,synthetic_dataset
342,images/img_00342.jpg,cup,125,0,256,69,,,0.91,synthetic_dataset
29,images/img_00029.jpg,laptop,356,240,488,334,,,0.91,synthetic_dataset
1916,images/img_01916.jpg,mouse,260,52,379,131,,,0.86,synthetic_dataset
1643,images/img_01643.jpg,cup,332,69,360,264,,,0.94,synthetic_dataset
1244,images/img_01244.jpg,bottle,178,173,351,280,,,0.86,synthetic_dataset
1702,images/img_01702.jpg,book,172,234,284,426,,,0.94,synthetic_dataset
1023,images/img_01023.jpg,book,80,2,100,60,,,0.93,synthetic_dataset
354,images/img_00354.jpg,mouse,176,230,244,332,,,0.92,synthetic_dataset
1292,images/img_01292.jpg,laptop,77,12,239,161,,,0.87,synthetic_dataset
758,images/img_00758.jpg,bottle,120,193,286,307,,,0.95,synthetic_dataset
1647,images/img_01647.jpg,hand,373,293,458,491,,,0.85,synthetic_dataset
628,images/img_00628.jpg,mouse,301,189,334,217,,,0.95,synthetic_dataset
1595,images/img_01595.jpg,keyboard,285,301,313,439,,,0.97,synthetic_dataset
834,images/img_00834.jpg,phone,221,15,295,197,,,0.89,synthetic_dataset
1162,images/img_01162.jpg,phone,378,87,411,183,,,0.99,synthetic_dataset
1004,images/img_01004.jpg,person,325,26,454,197,,,0.98,synthetic_dataset
1869,images/img_01869.jpg,book,195,188,378,377,,,0.96,synthetic_dataset
372,images/img_00372.jpg,hand,297,283,411,442,,,0.89,synthetic_dataset
59,images/img_00059.jpg,keyboard,391,351,526,466,,,0.97,synthetic_dataset
429,images/img_00429.jpg,mouse,389,115,503,248,,,0.92,synthetic_dataset
1890,images/img_01890.jpg,keyboard,157,22,277,214,,,0.98,synthetic_dataset
119,images/img_00119.jpg,hand,94,77,161,111,,,0.97,synthetic_dataset
1920,images/img_01920.jpg,cup,210,75,380,224,,,0.96,synthetic_dataset
970,images/img_00970.jpg,face,197,24,247,74,35,female,0.93,synthetic_dataset
1241,images/img_01241.jpg,phone,353,19,447,146,,,0.96,synthetic_dataset
1181,images/img_01181.jpg,book,312,23,511,102,,,0.99,synthetic_dataset
556,images/img_00556.jpg,person,150,284,299,457,,,0.85,synthetic_dataset
793,images/img_00793.jpg,keyboard,252,14,363,45,,,0.86,synthetic_dataset
878,images/img_00878.jpg,mouse,114,353,222,500,,,0.91,synthetic_dataset
868,images/img_00868.jpg,laptop,331,76,528,267,,,0.97,synthetic_dataset
1893,images/img_01893.jpg,person,203,288,362,375,,,0.99,synthetic_dataset
1331,images/img_01331.jpg,bottle,347,255,447,367,,,0.94,synthetic_dataset
475,images/img_00475.jpg,face,203,352,397,462,19,male,0.94,synthetic_dataset
1166,images/img_01166.jpg,phone,96,255,122,380,,,1.0,synthetic_dataset
967,images/img_00967.jpg,laptop,74,266,214,352,,,0.86,synthetic_dataset
1955,images/img_01955.jpg,bottle,135,128,172,177,,,0.89,synthetic_dataset
1551,images/img_01551.jpg,person,295,30,365,58,,,0.91,synthetic_dataset
860,images/img_00860.jpg,bottle,254,158,429,314,,,0.94,synthetic_dataset
792,images/img_00792.jpg,bottle,359,212,559,393,,,0.98,synthetic_dataset
912,images/img_00912.jpg,mouse,125,144,239,304,,,0.92,synthetic_dataset
940,images/img_00940.jpg,book,71,35,175,208,,,0.96,synthetic_dataset
1633,images/img_01633.jpg,cup,107,322,171,371,,,0.96,synthetic_dataset
299,images/img_00299.jpg,hand,383,103,547,188,,,0.86,synthetic_dataset
321,images/img_00321.jpg,phone,72,109,130,190,,,0.94,synthetic_dataset
1823,images/img_01823.jpg,keyboard,199,332,371,450,,,0.9,synthetic_dataset
1519,images/img_01519.jpg,cup,257,56,432,194,,,0.9,synthetic_dataset
1181,images/img_01181.jpg,phone,89,287,200,344,,,0.9,synthetic_dataset
1980,images/img_01980.jpg,mouse,394,301,559,353,,,0.99,synthetic_dataset
793,images/img_00793.jpg,keyboard,289,218,405,362,,,0.9,synthetic_dataset
1944,images/img_01944.jpg,bottle,201,369,313,549,,,0.94,synthetic_dataset
403,images/img_00403.jpg,person,56,396,178,464,,,0.99,synthetic_dataset
805,images/img_00805.jpg,person,327,72,424,159,,,0.89,synthetic_dataset
847,images/img_00847.jpg,phone,139,359,178,423,,,0.96,synthetic_dataset
1087,images/img_01087.jpg,book,382,245,552,321,,,0.98,synthetic_dataset
1974,images/img_01974.jpg,face,337,70,402,238,31,female,0.94,synthetic_dataset
619,images/img_00619.jpg,face,77,241,114,331,42,male,1.0,synthetic_dataset
1632,images/img_01632.jpg,keyboard,133,240,179,365,,,0.87,synthetic_dataset
1809,images/img_01809.jpg,cup,261,317,303,496,,,0.86,synthetic_dataset
15,images/img_00015.jpg,laptop,239,392,367,513,,,0.87,synthetic_dataset
1102,images/img_01102.jpg,face,74,210,162,239,30,female,0.91,synthetic_dataset
961,images/img_00961.jpg,book,186,137,348,173,,,0.87,synthetic_dataset
496,images/img_00496.jpg,cup,310,299,402,394,,,0.97,synthetic_dataset
288,images/img_00288.jpg,laptop,224,135,356,178,,,0.9,synthetic_dataset
390,images/img_00390.jpg,phone,21,121,120,238,,,0.98,synthetic_dataset
80,images/img_00080.jpg,book,263,393,351,446,,,1.0,synthetic_dataset
804,images/img_00804.jpg,phone,266,102,376,142,,,0.95,synthetic_dataset
1222,images/img_01222.jpg,keyboard,234,225,405,258,,,0.88,synthetic_dataset
1444,images/img_01444.jpg,phone,225,153,300,277,,,1.0,synthetic_dataset
1273,images/img_01273.jpg,bottle,257,246,291,424,,,0.86,synthetic_dataset
733,images/img_00733.jpg,bottle,10,284,51,443,,,0.88,synthetic_dataset
256,images/img_00256.jpg,book,88,324,263,388,,,0.91,synthetic_dataset
1126,images/img_01126.jpg,book,294,156,475,331,,,0.97,synthetic_dataset
1761,images/img_01761.jpg,bottle,33,63,177,97,,,0.99,synthetic_dataset
348,images/img_00348.jpg,book,240,197,302,337,,,0.98,synthetic_dataset
1811,images/img_01811.jpg,hand,303,61,405,108,,,0.91,synthetic_dataset
604,images/img_00604.jpg,face,300,66,445,200,38,male,0.98,synthetic_dataset
846,images/img_00846.jpg,mouse,338,16,430,191,,,0.97,synthetic_dataset
121,images/img_00121.jpg,face,96,217,253,314,62,male,1.0,synthetic_dataset
173,images/img_00173.jpg,person,202,93,289,293,,,0.93,synthetic_dataset
1428,images/img_01428.jpg,book,351,300,379,480,,,0.88,synthetic_dataset
1694,images/img_01694.jpg,hand,297,10,329,65,,,0.91,synthetic_dataset
249,images/img_00249.jpg,face,249,80,404,236,10,female,0.95,synthetic_dataset
350,images/img_00350.jpg,person,138,282,227,456,,,0.94,synthetic_dataset
66,images/img_00066.jpg,phone,332,69,433,153,,,0.87,synthetic_dataset
1326,images/img_01326.jpg,person,248,19,343,216,,,0.96,synthetic_dataset
1857,images/img_01857.jpg,laptop,400,154,508,262,,,0.94,synthetic_dataset
317,images/img_00317.jpg,mouse,243,113,389,202,,,0.97,synthetic_dataset
379,images/img_00379.jpg,mouse,165,130,261,283,,,0.88,synthetic_dataset
1839,images/img_01839.jpg,laptop,296,373,340,404,,,0.98,synthetic_dataset
987,images/img_00987.jpg,phone,209,251,287,444,,,0.9,synthetic_dataset
1290,images/img_01290.jpg,face,124,268,195,422,18,male,0.92,synthetic_dataset
1214,images/img_01214.jpg,phone,247,220,279,278,,,0.99,synthetic_dataset
1907,images/img_01907.jpg,bottle,393,135,510,253,,,0.89,synthetic_dataset
686,images/img_00686.jpg,face,240,56,426,146,30,male,0.9,synthetic_dataset
128,images/img_00128.jpg,laptop,232,368,324,513,,,0.93,synthetic_dataset
1042,images/img_01042.jpg,phone,148,145,303,184,,,0.97,synthetic_dataset
418,images/img_00418.jpg,bottle,389,242,496,318,,,0.97,synthetic_dataset
1562,images/img_01562.jpg,mouse,165,2,306,116,,,0.96,synthetic_dataset
598,images/img_00598.jpg,face,157,59,332,146,58,female,0.95,synthetic_dataset
3,images/img_00003.jpg,cup,165,316,335,348,,,0.98,synthetic_dataset
1414,images/img_01414.jpg,mouse,301,39,361,212,,,0.91,synthetic_dataset
683,images/img_00683.jpg,bottle,311,327,500,471,,,0.92,synthetic_dataset
1391,images/img_01391.jpg,hand,393,190,585,266,,,0.91,synthetic_dataset
280,images/img_00280.jpg,phone,355,11,489,52,,,0.93,synthetic_dataset
640,images/img_00640.jpg,face,83,333,241,429,53,female,0.99,synthetic_dataset
3,images/img_00003.jpg,laptop,130,109,293,271,,,0.95,synthetic_dataset
1100,images/img_01100.jpg,keyboard,113,231,238,428,,,0.92,synthetic_dataset
230,images/img_00230.jpg,mouse,142,233,221,297,,,0.91,synthetic_dataset
1899,images/img_01899.jpg,keyboard,383,27,499,165,,,0.85,synthetic_dataset
1279,images/img_01279.jpg,mouse,131,37,191,205,,,1.0,synthetic_dataset
203,images/img_00203.jpg,phone,232,109,270,303,,,0.88,synthetic_dataset
1174,images/img_01174.jpg,phone,362,196,495,386,,,0.88,synthetic_dataset
253,images/img_00253.jpg,hand,27,325,172,522,,,0.94,synthetic_dataset
753,images/img_00753.jpg,laptop,146,303,237,359,,,0.9,synthetic_dataset
792,images/img_00792.jpg,face,270,232,467,263,13,male,0.88,synthetic_dataset
589,images/img_00589.jpg,mouse,174,218,220,241,,,0.9,synthetic_dataset
99,images/img_00099.jpg,face,296,22,365,80,60,male,0.86,synthetic_dataset
1426,images/img_01426.jpg,laptop,264,15,339,144,,,0.85,synthetic_dataset
1884,images/img_01884.jpg,laptop,158,85,297,195,,,0.88,synthetic_dataset
1108,images/img_01108.jpg,bottle,166,4,365,178,,,0.89,synthetic_dataset
1282,images/img_01282.jpg,mouse,70,348,188,475,,,0.87,synthetic_dataset
1821,images/img_01821.jpg,bottle,2,330,134,512,,,0.94,synthetic_dataset
865,images/img_00865.jpg,hand,128,256,186,429,,,0.9,synthetic_dataset
1928,images/img_01928.jpg,phone,365,188,485,315,,,0.94,synthetic_dataset
1651,images/img_01651.jpg,keyboard,167,208,348,279,,,0.89,synthetic_dataset
151,images/img_00151.jpg,hand,30,79,208,241,,,0.96,synthetic_dataset
279,images/img_00279.jpg,laptop,182,49,270,179,,,1.0,synthetic_dataset
228,images/img_00228.jpg,hand,119,148,301,245,,,0.93,synthetic_dataset
1777,images/img_01777.jpg,cup,264,158,314,238,,,1.0,synthetic_dataset
272,images/img_00272.jpg,keyboard,132,190,211,295,,,0.89,synthetic_dataset
1844,images/img_01844.jpg,cup,29,226,165,373,,,0.91,synthetic_dataset
1719,images/img_01719.jpg,book,67,207,238,331,,,0.88,synthetic_dataset
428,images/img_00428.jpg,face,135,208,303,365,34,male,0.96,synthetic_dataset
24,images/img_00024.jpg,cup,303,398,337,546,,,0.93,synthetic_dataset
1264,images/img_01264.jpg,hand,300,245,339,408,,,0.92,synthetic_dataset
926,images/img_00926.jpg,laptop,120,132,299,327,,,0.91,synthetic_dataset
1519,images/img_01519.jpg,cup,8,52,174,228,,,0.94,synthetic_dataset
74,images/img_00074.jpg,hand,196,121,357,227,,,0.9,synthetic_dataset
12,images/img_00012.jpg,phone,42,19,76,70,,,0.94,synthetic_dataset
1517,images/img_01517.jpg,bottle,138,333,263,447,,,0.94,synthetic_dataset
602,images/img_00602.jpg,mouse,98,216,292,344,,,0.95,synthetic_dataset
1467,images/img_01467.jpg,hand,38,169,174,360,,,0.89,synthetic_dataset
845,images/img_00845.jpg,hand,126,180,246,345,,,0.96,synthetic_dataset
708,images/img_00708.jpg,phone,75,45,263,145,,,0.9,synthetic_dataset
650,images/img_00650.jpg,cup,356,326,551,432,,,0.97,synthetic_dataset
1481,images/img_01481.jpg,cup,281,177,301,351,,,0.88,synthetic_dataset
912,images/img_00912.jpg,bottle,112,264,278,368,,,0.89,synthetic_dataset
1012,images/img_01012.jpg,hand,27,262,178,335,,,0.92,synthetic_dataset
731,images/img_00731.jpg,hand,313,227,496,305,,,0.99,synthetic_dataset
971,images/img_00971.jpg,phone,372,317,444,416,,,0.98,synthetic_dataset
725,images/img_00725.jpg,hand,348,167,525,223,,,0.89,synthetic_dataset
621,images/img_00621.jpg,phone,276,319,420,404,,,0.86,synthetic_dataset
426,images/img_00426.jpg,keyboard,98,400,242,464,,,0.96,synthetic_dataset
1689,images/img_01689.jpg,phone,166,292,313,371,,,0.96,synthetic_dataset
1803,images/img_01803.jpg,mouse,372,18,528,216,,,0.86,synthetic_dataset
730,images/img_00730.jpg,hand,41,387,177,409,,,0.85,synthetic_dataset
618,images/img_00618.jpg,bottle,356,250,470,391,,,0.85,synthetic_dataset
169,images/img_00169.jpg,hand,367,177,414,274,,,0.97,synthetic_dataset
1738,images/img_01738.jpg,laptop,362,147,481,190,,,0.98,synthetic_dataset
960,images/img_00960.jpg,cup,192,265,371,450,,,0.99,synthetic_dataset
248,images/img_00248.jpg,mouse,247,318,437,459,,,0.95,synthetic_dataset
1547,images/img_01547.jpg,phone,379,308,492,416,,,1.0,synthetic_dataset
503,images/img_00503.jpg,face,61,191,158,226,66,female,0.97,synthetic_dataset
1417,images/img_01417.jpg,keyboard,305,0,468,37,,,0.97,synthetic_dataset
804,images/img_00804.jpg,phone,180,362,288,522,,,0.97,synthetic_dataset
565,images/img_00565.jpg,face,314,14,441,80,53,female,0.91,synthetic_dataset
429,images/img_00429.jpg,book,319,249,350,320,,,0.96,synthetic_dataset
1136,images/img_01136.jpg,phone,195,318,386,397,,,0.91,synthetic_dataset
1582,images/img_01582.jpg,laptop,220,0,269,36,,,0.96,synthetic_dataset
851,images/img_00851.jpg,laptop,330,324,398,510,,,0.89,synthetic_dataset
1551,images/img_01551.jpg,person,359,14,416,92,,,0.95,synthetic_dataset
1091,images/img_01091.jpg,keyboard,327,102,524,283,,,0.87,synthetic_dataset
170,images/img_00170.jpg,phone,102,80,254,197,,,0.97,synthetic_dataset
548,images/img_00548.jpg,cup,135,288,274,400,,,0.93,synthetic_dataset
1984,images/img_01984.jpg,mouse,108,53,284,115,,,0.99,synthetic_dataset
1345,images/img_01345.jpg,cup,31,396,220,518,,,0.87,synthetic_dataset
630,images/img_00630.jpg,phone,312,30,389,123,,,0.94,synthetic_dataset
1330,images/img_01330.jpg,mouse,337,184,417,318,,,0.9,synthetic_dataset
914,images/img_00914.jpg,person,23,59,113,204,,,0.87,synthetic_dataset
1674,images/img_01674.jpg,mouse,157,357,353,532,,,0.93,synthetic_dataset
1780,images/img_01780.jpg,book,158,360,355,528,,,0.93,synthetic_dataset
435,images/img_00435.jpg,mouse,293,105,486,155,,,0.93,synthetic_dataset
1189,images/img_01189.jpg,mouse,330,73,503,203,,,0.93,synthetic_dataset
397,images/img_00397.jpg,hand,132,159,185,260,,,0.86,synthetic_dataset
467,images/img_00467.jpg,book,153,372,240,421,,,0.98,synthetic_dataset
241,images/img_00241.jpg,face,169,17,268,46,42,male,0.96,synthetic_dataset
1579,images/img_01579.jpg,book,123,340,321,484,,,0.93,synthetic_dataset
1149,images/img_01149.jpg,phone,315,256,343,442,,,0.99,synthetic_dataset
1026,images/img_01026.jpg,book,337,105,463,191,,,0.98,synthetic_dataset
325,images/img_00325.jpg,person,45,17,119,158,,,0.86,synthetic_dataset
1214,images/img_01214.jpg,hand,183,116,213,164,,,0.94,synthetic_dataset
937,images/img_00937.jpg,mouse,257,274,347,452,,,0.87,synthetic_dataset
937,images/img_00937.jpg,phone,25,227,204,387,,,1.0,synthetic_dataset
1922,images/img_01922.jpg,person,19,290,218,476,,,0.97,synthetic_dataset
59,images/img_00059.jpg,cup,279,260,458,424,,,0.92,synthetic_dataset
1875,images/img_01875.jpg,cup,350,251,434,282,,,0.93,synthetic_dataset
1588,images/img_01588.jpg,person,204,307,337,354,,,0.99,synthetic_dataset
1747,images/img_01747.jpg,phone,261,297,433,452,,,0.96,synthetic_dataset
1689,images/img_01689.jpg,mouse,211,6,389,119,,,0.9,synthetic_dataset
413,images/img_00413.jpg,phone,368,42,566,126,,,0.88,synthetic_dataset
1008,images/img_01008.jpg,book,65,237,147,333,,,0.94,synthetic_dataset
1355,images/img_01355.jpg,person,262,105,447,244,,,0.93,synthetic_dataset
97,images/img_00097.jpg,keyboard,94,1,218,22,,,0.97,synthetic_dataset
240,images/img_00240.jpg,bottle,187,193,334,257,,,0.93,synthetic_dataset
528,images/img_00528.jpg,phone,161,344,259,465,,,0.97,synthetic_dataset
821,images/img_00821.jpg,face,303,188,374,305,36,male,0.89,synthetic_dataset
1850,images/img_01850.jpg,phone,171,342,353,451,,,0.86,synthetic_dataset
151,images/img_00151.jpg,face,174,93,361,135,51,female,0.95,synthetic_dataset
435,images/img_00435.jpg,phone,216,377,339,557,,,0.96,synthetic_dataset
949,images/img_00949.jpg,face,326,281,521,343,28,female,0.9,synthetic_dataset
1278,images/img_01278.jpg,book,99,51,273,119,,,0.87,synthetic_dataset
354,images/img_00354.jpg,cup,283,23,445,104,,,0.98,synthetic_dataset
241,images/img_00241.jpg,hand,296,354,392,434,,,0.85,synthetic_dataset
1933,images/img_01933.jpg,phone,358,115,477,242,,,0.85,synthetic_dataset
1484,images/img_01484.jpg,bottle,346,21,432,200,,,0.97,synthetic_dataset
658,images/img_00658.jpg,keyboard,368,15,491,186,,,0.93,synthetic_dataset
1736,images/img_01736.jpg,hand,365,322,414,512,,,0.86,synthetic_dataset
167,images/img_00167.jpg,book,41,11,197,41,,,0.89,synthetic_dataset
1268,images/img_01268.jpg,phone,355,13,513,144,,,0.95,synthetic_dataset
1244,images/img_01244.jpg,mouse,205,215,271,251,,,0.89,synthetic_dataset
540,images/img_00540.jpg,cup,364,120,495,309,,,0.85,synthetic_dataset
461,images/img_00461.jpg,book,193,243,241,436,,,0.99,synthetic_dataset
1666,images/img_01666.jpg,person,309,381,446,487,,,0.91,synthetic_dataset
1221,images/img_01221.jpg,phone,158,234,199,363,,,0.95,synthetic_dataset
14,images/img_00014.jpg,book,260,184,282,246,,,0.85,synthetic_dataset
1581,images/img_01581.jpg,hand,30,141,217,227,,,0.91,synthetic_dataset
550,images/img_00550.jpg,person,331,384,429,443,,,0.94,synthetic_dataset
1841,images/img_01841.jpg,phone,30,311,185,423,,,0.98,synthetic_dataset
424,images/img_00424.jpg,laptop,77,391,113,415,,,0.96,synthetic_dataset
875,images/img_00875.jpg,mouse,234,128,327,281,,,0.97,synthetic_dataset
1568,images/img_01568.jpg,laptop,46,7,214,34,,,1.0,synthetic_dataset
1776,images/img_01776.jpg,bottle,170,57,352,138,,,0.99,synthetic_dataset
1536,images/img_01536.jpg,keyboard,368,9,433,33,,,0.95,synthetic_dataset
1531,images/img_01531.jpg,face,359,153,450,258,52,male,0.95,synthetic_dataset
1121,images/img_01121.jpg,cup,182,260,376,287,,,0.99,synthetic_dataset
1717,images/img_01717.jpg,keyboard,51,84,157,207,,,0.91,synthetic_dataset
1783,images/img_01783.jpg,person,205,19,241,151,,,0.85,synthetic_dataset
1974,images/img_01974.jpg,bottle,90,204,240,297,,,0.96,synthetic_dataset
1030,images/img_01030.jpg,phone,337,102,365,297,,,0.95,synthetic_dataset
1534,images/img_01534.jpg,hand,289,1,465,195,,,0.95,synthetic_dataset
155,images/img_00155.jpg,book,389,86,521,201,,,0.86,synthetic_dataset
375,images/img_00375.jpg,book,187,15,233,69,,,0.91,synthetic_dataset
1103,images/img_01103.jpg,mouse,324,147,348,212,,,0.86,synthetic_dataset
1840,images/img_01840.jpg,keyboard,165,86,289,122,,,0.85,synthetic_dataset
30,images/img_00030.jpg,keyboard,261,262,290,317,,,0.96,synthetic_dataset
1585,images/img_01585.jpg,mouse,25,41,118,107,,,0.94,synthetic_dataset
1144,images/img_01144.jpg,book,48,321,73,500,,,0.85,synthetic_dataset
1772,images/img_01772.jpg,bottle,282,353,326,462,,,0.89,synthetic_dataset
1854,images/img_01854.jpg,cup,241,268,394,301,,,0.99,synthetic_dataset
1826,images/img_01826.jpg,book,356,287,519,434,,,0.86,synthetic_dataset
1183,images/img_01183.jpg,face,104,328,206,496,28,male,0.86,synthetic_dataset
838,images/img_00838.jpg,phone,85,290,278,315,,,1.0,synthetic_dataset
1850,images/img_01850.jpg,mouse,217,282,365,305,,,0.91,synthetic_dataset
1466,images/img_01466.jpg,book,18,329,38,454,,,0.96,synthetic_dataset
740,images/img_00740.jpg,keyboard,203,319,239,411,,,0.91,synthetic_dataset
724,images/img_00724.jpg,cup,347,175,502,287,,,0.91,synthetic_dataset
1020,images/img_01020.jpg,person,187,11,349,160,,,0.86,synthetic_dataset
1475,images/img_01475.jpg,phone,194,204,218,360,,,0.85,synthetic_dataset
798,images/img_00798.jpg,book,45,157,91,244,,,0.94,synthetic_dataset
1953,images/img_01953.jpg,bottle,337,100,452,128,,,0.99,synthetic_dataset
654,images/img_00654.jpg,person,331,377,517,466,,,0.87,synthetic_dataset
1173,images/img_01173.jpg,hand,56,140,255,337,,,0.87,synthetic_dataset
1267,images/img_01267.jpg,face,152,287,342,478,60,female,1.0,synthetic_dataset
316,images/img_00316.jpg,book,127,313,247,349,,,0.97,synthetic_dataset
1252,images/img_01252.jpg,mouse,201,349,244,536,,,0.96,synthetic_dataset
1827,images/img_01827.jpg,laptop,150,279,279,425,,,0.9,synthetic_dataset
220,images/img_00220.jpg,book,235,393,434,581,,,0.93,synthetic_dataset
842,images/img_00842.jpg,face,280,263,300,332,18,male,1.0,synthetic_dataset
